source_file,source_sheet,wavenumber_cm^-1,reflectance_pct
sic_10deg_synthetic.csv,sic_10deg_synthetic,2379.0,44.026379
sic_10deg_synthetic.csv,sic_10deg_synthetic,2380.0,44.236814
sic_10deg_synthetic.csv,sic_10deg_synthetic,2381.0,44.44787
sic_10deg_synthetic.csv,sic_10deg_synthetic,2382.0,44.659408
sic_10deg_synthetic.csv,sic_10deg_synthetic,2383.0,44.87129
sic_10deg_synthetic.csv,sic_10deg_synthetic,2384.0,45.083376
sic_10deg_synthetic.csv,sic_10deg_synthetic,2385.0,45.295526
sic_10deg_synthetic.csv,sic_10deg_synthetic,2386.0,45.507599
sic_10deg_synthetic.csv,sic_10deg_synthetic,2387.0,45.719457
sic_10deg_synthetic.csv,sic_10deg_synthetic,2388.0,45.930958
sic_10deg_synthetic.csv,sic_10deg_synthetic,2389.0,46.141961
sic_10deg_synthetic.csv,sic_10deg_synthetic,2390.0,46.352326
sic_10deg_synthetic.csv,sic_10deg_synthetic,2391.0,46.561912
sic_10deg_synthetic.csv,sic_10deg_synthetic,2392.0,46.77058
sic_10deg_synthetic.csv,sic_10deg_synthetic,2393.0,46.978189
sic_10deg_synthetic.csv,sic_10deg_synthetic,2394.0,47.184601
sic_10deg_synthetic.csv,sic_10deg_synthetic,2395.0,47.389675
sic_10deg_synthetic.csv,sic_10deg_synthetic,2396.0,47.593275
sic_10deg_synthetic.csv,sic_10deg_synthetic,2397.0,47.795263
sic_10deg_synthetic.csv,sic_10deg_synthetic,2398.0,47.995501
sic_10deg_synthetic.csv,sic_10deg_synthetic,2399.0,48.193855
sic_10deg_synthetic.csv,sic_10deg_synthetic,2400.0,48.39019
sic_10deg_synthetic.csv,sic_10deg_synthetic,2401.0,48.584372
sic_10deg_synthetic.csv,sic_10deg_synthetic,2402.0,48.776269
sic_10deg_synthetic.csv,sic_10deg_synthetic,2403.0,48.96575
sic_10deg_synthetic.csv,sic_10deg_synthetic,2404.0,49.152686
sic_10deg_synthetic.csv,sic_10deg_synthetic,2405.0,49.336948
sic_10deg_synthetic.csv,sic_10deg_synthetic,2406.0,49.518411
sic_10deg_synthetic.csv,sic_10deg_synthetic,2407.0,49.69695
sic_10deg_synthetic.csv,sic_10deg_synthetic,2408.0,49.872442
sic_10deg_synthetic.csv,sic_10deg_synthetic,2409.0,50.044766
sic_10deg_synthetic.csv,sic_10deg_synthetic,2410.0,50.213803
sic_10deg_synthetic.csv,sic_10deg_synthetic,2411.0,50.379437
sic_10deg_synthetic.csv,sic_10deg_synthetic,2412.0,50.541552
sic_10deg_synthetic.csv,sic_10deg_synthetic,2413.0,50.700038
sic_10deg_synthetic.csv,sic_10deg_synthetic,2414.0,50.854783
sic_10deg_synthetic.csv,sic_10deg_synthetic,2415.0,51.00568
sic_10deg_synthetic.csv,sic_10deg_synthetic,2416.0,51.152625
sic_10deg_synthetic.csv,sic_10deg_synthetic,2417.0,51.295514
sic_10deg_synthetic.csv,sic_10deg_synthetic,2418.0,51.434248
sic_10deg_synthetic.csv,sic_10deg_synthetic,2419.0,51.56873
sic_10deg_synthetic.csv,sic_10deg_synthetic,2420.0,51.698867
sic_10deg_synthetic.csv,sic_10deg_synthetic,2421.0,51.824567
sic_10deg_synthetic.csv,sic_10deg_synthetic,2422.0,51.945741
sic_10deg_synthetic.csv,sic_10deg_synthetic,2423.0,52.062305
sic_10deg_synthetic.csv,sic_10deg_synthetic,2424.0,52.174176
sic_10deg_synthetic.csv,sic_10deg_synthetic,2425.0,52.281277
sic_10deg_synthetic.csv,sic_10deg_synthetic,2426.0,52.383531
sic_10deg_synthetic.csv,sic_10deg_synthetic,2427.0,52.480866
sic_10deg_synthetic.csv,sic_10deg_synthetic,2428.0,52.573213
sic_10deg_synthetic.csv,sic_10deg_synthetic,2429.0,52.660508
sic_10deg_synthetic.csv,sic_10deg_synthetic,2430.0,52.742687
sic_10deg_synthetic.csv,sic_10deg_synthetic,2431.0,52.819693
sic_10deg_synthetic.csv,sic_10deg_synthetic,2432.0,52.891472
sic_10deg_synthetic.csv,sic_10deg_synthetic,2433.0,52.957971
sic_10deg_synthetic.csv,sic_10deg_synthetic,2434.0,53.019144
sic_10deg_synthetic.csv,sic_10deg_synthetic,2435.0,53.074946
sic_10deg_synthetic.csv,sic_10deg_synthetic,2436.0,53.125338
sic_10deg_synthetic.csv,sic_10deg_synthetic,2437.0,53.170284
sic_10deg_synthetic.csv,sic_10deg_synthetic,2438.0,53.209751
sic_10deg_synthetic.csv,sic_10deg_synthetic,2439.0,53.243711
sic_10deg_synthetic.csv,sic_10deg_synthetic,2440.0,53.27214
sic_10deg_synthetic.csv,sic_10deg_synthetic,2441.0,53.295016
sic_10deg_synthetic.csv,sic_10deg_synthetic,2442.0,53.312322
sic_10deg_synthetic.csv,sic_10deg_synthetic,2443.0,53.324047
sic_10deg_synthetic.csv,sic_10deg_synthetic,2444.0,53.330181
sic_10deg_synthetic.csv,sic_10deg_synthetic,2445.0,53.330719
sic_10deg_synthetic.csv,sic_10deg_synthetic,2446.0,53.32566
sic_10deg_synthetic.csv,sic_10deg_synthetic,2447.0,53.315007
sic_10deg_synthetic.csv,sic_10deg_synthetic,2448.0,53.298768
sic_10deg_synthetic.csv,sic_10deg_synthetic,2449.0,53.276953
sic_10deg_synthetic.csv,sic_10deg_synthetic,2450.0,53.249577
sic_10deg_synthetic.csv,sic_10deg_synthetic,2451.0,53.21666
sic_10deg_synthetic.csv,sic_10deg_synthetic,2452.0,53.178224
sic_10deg_synthetic.csv,sic_10deg_synthetic,2453.0,53.134295
sic_10deg_synthetic.csv,sic_10deg_synthetic,2454.0,53.084905
sic_10deg_synthetic.csv,sic_10deg_synthetic,2455.0,53.030088
sic_10deg_synthetic.csv,sic_10deg_synthetic,2456.0,52.969883
sic_10deg_synthetic.csv,sic_10deg_synthetic,2457.0,52.904332
sic_10deg_synthetic.csv,sic_10deg_synthetic,2458.0,52.833481
sic_10deg_synthetic.csv,sic_10deg_synthetic,2459.0,52.75738
sic_10deg_synthetic.csv,sic_10deg_synthetic,2460.0,52.676083
sic_10deg_synthetic.csv,sic_10deg_synthetic,2461.0,52.589648
sic_10deg_synthetic.csv,sic_10deg_synthetic,2462.0,52.498134
sic_10deg_synthetic.csv,sic_10deg_synthetic,2463.0,52.401607
sic_10deg_synthetic.csv,sic_10deg_synthetic,2464.0,52.300136
sic_10deg_synthetic.csv,sic_10deg_synthetic,2465.0,52.193791
sic_10deg_synthetic.csv,sic_10deg_synthetic,2466.0,52.082648
sic_10deg_synthetic.csv,sic_10deg_synthetic,2467.0,51.966786
sic_10deg_synthetic.csv,sic_10deg_synthetic,2468.0,51.846287
sic_10deg_synthetic.csv,sic_10deg_synthetic,2469.0,51.721236
sic_10deg_synthetic.csv,sic_10deg_synthetic,2470.0,51.591721
sic_10deg_synthetic.csv,sic_10deg_synthetic,2471.0,51.457834
sic_10deg_synthetic.csv,sic_10deg_synthetic,2472.0,51.31967
sic_10deg_synthetic.csv,sic_10deg_synthetic,2473.0,51.177327
sic_10deg_synthetic.csv,sic_10deg_synthetic,2474.0,51.030905
sic_10deg_synthetic.csv,sic_10deg_synthetic,2475.0,50.880507
sic_10deg_synthetic.csv,sic_10deg_synthetic,2476.0,50.726241
sic_10deg_synthetic.csv,sic_10deg_synthetic,2477.0,50.568214
sic_10deg_synthetic.csv,sic_10deg_synthetic,2478.0,50.40654
sic_10deg_synthetic.csv,sic_10deg_synthetic,2479.0,50.241331
sic_10deg_synthetic.csv,sic_10deg_synthetic,2480.0,50.072705
sic_10deg_synthetic.csv,sic_10deg_synthetic,2481.0,49.90078
sic_10deg_synthetic.csv,sic_10deg_synthetic,2482.0,49.725678
sic_10deg_synthetic.csv,sic_10deg_synthetic,2483.0,49.547522
sic_10deg_synthetic.csv,sic_10deg_synthetic,2484.0,49.366437
sic_10deg_synthetic.csv,sic_10deg_synthetic,2485.0,49.182552
sic_10deg_synthetic.csv,sic_10deg_synthetic,2486.0,48.995995
sic_10deg_synthetic.csv,sic_10deg_synthetic,2487.0,48.806898
sic_10deg_synthetic.csv,sic_10deg_synthetic,2488.0,48.615393
sic_10deg_synthetic.csv,sic_10deg_synthetic,2489.0,48.421615
sic_10deg_synthetic.csv,sic_10deg_synthetic,2490.0,48.225699
sic_10deg_synthetic.csv,sic_10deg_synthetic,2491.0,48.027784
sic_10deg_synthetic.csv,sic_10deg_synthetic,2492.0,47.828007
sic_10deg_synthetic.csv,sic_10deg_synthetic,2493.0,47.626508
sic_10deg_synthetic.csv,sic_10deg_synthetic,2494.0,47.423429
sic_10deg_synthetic.csv,sic_10deg_synthetic,2495.0,47.21891
sic_10deg_synthetic.csv,sic_10deg_synthetic,2496.0,47.013095
sic_10deg_synthetic.csv,sic_10deg_synthetic,2497.0,46.806126
sic_10deg_synthetic.csv,sic_10deg_synthetic,2498.0,46.598148
sic_10deg_synthetic.csv,sic_10deg_synthetic,2499.0,46.389306
sic_10deg_synthetic.csv,sic_10deg_synthetic,2500.0,46.179743
sic_10deg_synthetic.csv,sic_10deg_synthetic,2501.0,45.969606
sic_10deg_synthetic.csv,sic_10deg_synthetic,2502.0,45.75904
sic_10deg_synthetic.csv,sic_10deg_synthetic,2503.0,45.54819
sic_10deg_synthetic.csv,sic_10deg_synthetic,2504.0,45.337202
sic_10deg_synthetic.csv,sic_10deg_synthetic,2505.0,45.126222
sic_10deg_synthetic.csv,sic_10deg_synthetic,2506.0,44.915394
sic_10deg_synthetic.csv,sic_10deg_synthetic,2507.0,44.704863
sic_10deg_synthetic.csv,sic_10deg_synthetic,2508.0,44.494775
sic_10deg_synthetic.csv,sic_10deg_synthetic,2509.0,44.285271
sic_10deg_synthetic.csv,sic_10deg_synthetic,2510.0,44.076497
sic_10deg_synthetic.csv,sic_10deg_synthetic,2511.0,43.868594
sic_10deg_synthetic.csv,sic_10deg_synthetic,2512.0,43.661704
sic_10deg_synthetic.csv,sic_10deg_synthetic,2513.0,43.455968
sic_10deg_synthetic.csv,sic_10deg_synthetic,2514.0,43.251524
sic_10deg_synthetic.csv,sic_10deg_synthetic,2515.0,43.048513
sic_10deg_synthetic.csv,sic_10deg_synthetic,2516.0,42.847069
sic_10deg_synthetic.csv,sic_10deg_synthetic,2517.0,42.647331
sic_10deg_synthetic.csv,sic_10deg_synthetic,2518.0,42.449431
sic_10deg_synthetic.csv,sic_10deg_synthetic,2519.0,42.253503
sic_10deg_synthetic.csv,sic_10deg_synthetic,2520.0,42.059678
sic_10deg_synthetic.csv,sic_10deg_synthetic,2521.0,41.868085
sic_10deg_synthetic.csv,sic_10deg_synthetic,2522.0,41.678852
sic_10deg_synthetic.csv,sic_10deg_synthetic,2523.0,41.492104
sic_10deg_synthetic.csv,sic_10deg_synthetic,2524.0,41.307966
sic_10deg_synthetic.csv,sic_10deg_synthetic,2525.0,41.126558
sic_10deg_synthetic.csv,sic_10deg_synthetic,2526.0,40.948001
sic_10deg_synthetic.csv,sic_10deg_synthetic,2527.0,40.772411
sic_10deg_synthetic.csv,sic_10deg_synthetic,2528.0,40.599904
sic_10deg_synthetic.csv,sic_10deg_synthetic,2529.0,40.430592
sic_10deg_synthetic.csv,sic_10deg_synthetic,2530.0,40.264585
sic_10deg_synthetic.csv,sic_10deg_synthetic,2531.0,40.10199
sic_10deg_synthetic.csv,sic_10deg_synthetic,2532.0,39.942912
sic_10deg_synthetic.csv,sic_10deg_synthetic,2533.0,39.787454
sic_10deg_synthetic.csv,sic_10deg_synthetic,2534.0,39.635715
sic_10deg_synthetic.csv,sic_10deg_synthetic,2535.0,39.487791
sic_10deg_synthetic.csv,sic_10deg_synthetic,2536.0,39.343777
sic_10deg_synthetic.csv,sic_10deg_synthetic,2537.0,39.203763
sic_10deg_synthetic.csv,sic_10deg_synthetic,2538.0,39.067837
sic_10deg_synthetic.csv,sic_10deg_synthetic,2539.0,38.936084
sic_10deg_synthetic.csv,sic_10deg_synthetic,2540.0,38.808586
sic_10deg_synthetic.csv,sic_10deg_synthetic,2541.0,38.685421
sic_10deg_synthetic.csv,sic_10deg_synthetic,2542.0,38.566665
sic_10deg_synthetic.csv,sic_10deg_synthetic,2543.0,38.45239
sic_10deg_synthetic.csv,sic_10deg_synthetic,2544.0,38.342664
sic_10deg_synthetic.csv,sic_10deg_synthetic,2545.0,38.237555
sic_10deg_synthetic.csv,sic_10deg_synthetic,2546.0,38.137123
sic_10deg_synthetic.csv,sic_10deg_synthetic,2547.0,38.041428
sic_10deg_synthetic.csv,sic_10deg_synthetic,2548.0,37.950526
sic_10deg_synthetic.csv,sic_10deg_synthetic,2549.0,37.864469
sic_10deg_synthetic.csv,sic_10deg_synthetic,2550.0,37.783305
sic_10deg_synthetic.csv,sic_10deg_synthetic,2551.0,37.70708
sic_10deg_synthetic.csv,sic_10deg_synthetic,2552.0,37.635835
sic_10deg_synthetic.csv,sic_10deg_synthetic,2553.0,37.56961
sic_10deg_synthetic.csv,sic_10deg_synthetic,2554.0,37.508438
sic_10deg_synthetic.csv,sic_10deg_synthetic,2555.0,37.452351
sic_10deg_synthetic.csv,sic_10deg_synthetic,2556.0,37.401377
sic_10deg_synthetic.csv,sic_10deg_synthetic,2557.0,37.35554
sic_10deg_synthetic.csv,sic_10deg_synthetic,2558.0,37.314861
sic_10deg_synthetic.csv,sic_10deg_synthetic,2559.0,37.279357
sic_10deg_synthetic.csv,sic_10deg_synthetic,2560.0,37.249041
sic_10deg_synthetic.csv,sic_10deg_synthetic,2561.0,37.223923
sic_10deg_synthetic.csv,sic_10deg_synthetic,2562.0,37.204011
sic_10deg_synthetic.csv,sic_10deg_synthetic,2563.0,37.189307
sic_10deg_synthetic.csv,sic_10deg_synthetic,2564.0,37.179811
sic_10deg_synthetic.csv,sic_10deg_synthetic,2565.0,37.175518
sic_10deg_synthetic.csv,sic_10deg_synthetic,2566.0,37.176423
sic_10deg_synthetic.csv,sic_10deg_synthetic,2567.0,37.182512
sic_10deg_synthetic.csv,sic_10deg_synthetic,2568.0,37.193774
sic_10deg_synthetic.csv,sic_10deg_synthetic,2569.0,37.210189
sic_10deg_synthetic.csv,sic_10deg_synthetic,2570.0,37.231736
sic_10deg_synthetic.csv,sic_10deg_synthetic,2571.0,37.258393
sic_10deg_synthetic.csv,sic_10deg_synthetic,2572.0,37.290129
sic_10deg_synthetic.csv,sic_10deg_synthetic,2573.0,37.326916
sic_10deg_synthetic.csv,sic_10deg_synthetic,2574.0,37.368718
sic_10deg_synthetic.csv,sic_10deg_synthetic,2575.0,37.415498
sic_10deg_synthetic.csv,sic_10deg_synthetic,2576.0,37.467216
sic_10deg_synthetic.csv,sic_10deg_synthetic,2577.0,37.523828
sic_10deg_synthetic.csv,sic_10deg_synthetic,2578.0,37.585286
sic_10deg_synthetic.csv,sic_10deg_synthetic,2579.0,37.651541
sic_10deg_synthetic.csv,sic_10deg_synthetic,2580.0,37.722541
sic_10deg_synthetic.csv,sic_10deg_synthetic,2581.0,37.798229
sic_10deg_synthetic.csv,sic_10deg_synthetic,2582.0,37.878547
sic_10deg_synthetic.csv,sic_10deg_synthetic,2583.0,37.963433
sic_10deg_synthetic.csv,sic_10deg_synthetic,2584.0,38.052823
sic_10deg_synthetic.csv,sic_10deg_synthetic,2585.0,38.14665
sic_10deg_synthetic.csv,sic_10deg_synthetic,2586.0,38.244843
sic_10deg_synthetic.csv,sic_10deg_synthetic,2587.0,38.347331
sic_10deg_synthetic.csv,sic_10deg_synthetic,2588.0,38.454038
sic_10deg_synthetic.csv,sic_10deg_synthetic,2589.0,38.564888
sic_10deg_synthetic.csv,sic_10deg_synthetic,2590.0,38.679799
sic_10deg_synthetic.csv,sic_10deg_synthetic,2591.0,38.79869
sic_10deg_synthetic.csv,sic_10deg_synthetic,2592.0,38.921476
sic_10deg_synthetic.csv,sic_10deg_synthetic,2593.0,39.04807
sic_10deg_synthetic.csv,sic_10deg_synthetic,2594.0,39.178383
sic_10deg_synthetic.csv,sic_10deg_synthetic,2595.0,39.312324
sic_10deg_synthetic.csv,sic_10deg_synthetic,2596.0,39.449799
sic_10deg_synthetic.csv,sic_10deg_synthetic,2597.0,39.590714
sic_10deg_synthetic.csv,sic_10deg_synthetic,2598.0,39.734969
sic_10deg_synthetic.csv,sic_10deg_synthetic,2599.0,39.882468
sic_10deg_synthetic.csv,sic_10deg_synthetic,2600.0,40.033108
sic_10deg_synthetic.csv,sic_10deg_synthetic,2601.0,40.186788
sic_10deg_synthetic.csv,sic_10deg_synthetic,2602.0,40.343402
sic_10deg_synthetic.csv,sic_10deg_synthetic,2603.0,40.502845
sic_10deg_synthetic.csv,sic_10deg_synthetic,2604.0,40.66501
sic_10deg_synthetic.csv,sic_10deg_synthetic,2605.0,40.829788
sic_10deg_synthetic.csv,sic_10deg_synthetic,2606.0,40.997068
sic_10deg_synthetic.csv,sic_10deg_synthetic,2607.0,41.16674
sic_10deg_synthetic.csv,sic_10deg_synthetic,2608.0,41.338691
sic_10deg_synthetic.csv,sic_10deg_synthetic,2609.0,41.512806
sic_10deg_synthetic.csv,sic_10deg_synthetic,2610.0,41.688971
sic_10deg_synthetic.csv,sic_10deg_synthetic,2611.0,41.867071
sic_10deg_synthetic.csv,sic_10deg_synthetic,2612.0,42.046988
sic_10deg_synthetic.csv,sic_10deg_synthetic,2613.0,42.228605
sic_10deg_synthetic.csv,sic_10deg_synthetic,2614.0,42.411803
sic_10deg_synthetic.csv,sic_10deg_synthetic,2615.0,42.596464
sic_10deg_synthetic.csv,sic_10deg_synthetic,2616.0,42.782467
sic_10deg_synthetic.csv,sic_10deg_synthetic,2617.0,42.969693
sic_10deg_synthetic.csv,sic_10deg_synthetic,2618.0,43.158021
sic_10deg_synthetic.csv,sic_10deg_synthetic,2619.0,43.34733
sic_10deg_synthetic.csv,sic_10deg_synthetic,2620.0,43.537498
sic_10deg_synthetic.csv,sic_10deg_synthetic,2621.0,43.728403
sic_10deg_synthetic.csv,sic_10deg_synthetic,2622.0,43.919925
sic_10deg_synthetic.csv,sic_10deg_synthetic,2623.0,44.11194
sic_10deg_synthetic.csv,sic_10deg_synthetic,2624.0,44.304327
sic_10deg_synthetic.csv,sic_10deg_synthetic,2625.0,44.496963
sic_10deg_synthetic.csv,sic_10deg_synthetic,2626.0,44.689728
sic_10deg_synthetic.csv,sic_10deg_synthetic,2627.0,44.882498
sic_10deg_synthetic.csv,sic_10deg_synthetic,2628.0,45.075154
sic_10deg_synthetic.csv,sic_10deg_synthetic,2629.0,45.267573
sic_10deg_synthetic.csv,sic_10deg_synthetic,2630.0,45.459635
sic_10deg_synthetic.csv,sic_10deg_synthetic,2631.0,45.651219
sic_10deg_synthetic.csv,sic_10deg_synthetic,2632.0,45.842206
sic_10deg_synthetic.csv,sic_10deg_synthetic,2633.0,46.032477
sic_10deg_synthetic.csv,sic_10deg_synthetic,2634.0,46.221912
sic_10deg_synthetic.csv,sic_10deg_synthetic,2635.0,46.410395
sic_10deg_synthetic.csv,sic_10deg_synthetic,2636.0,46.597807
sic_10deg_synthetic.csv,sic_10deg_synthetic,2637.0,46.784033
sic_10deg_synthetic.csv,sic_10deg_synthetic,2638.0,46.968958
sic_10deg_synthetic.csv,sic_10deg_synthetic,2639.0,47.152467
sic_10deg_synthetic.csv,sic_10deg_synthetic,2640.0,47.334446
sic_10deg_synthetic.csv,sic_10deg_synthetic,2641.0,47.514784
sic_10deg_synthetic.csv,sic_10deg_synthetic,2642.0,47.693369
sic_10deg_synthetic.csv,sic_10deg_synthetic,2643.0,47.870092
sic_10deg_synthetic.csv,sic_10deg_synthetic,2644.0,48.044843
sic_10deg_synthetic.csv,sic_10deg_synthetic,2645.0,48.217517
sic_10deg_synthetic.csv,sic_10deg_synthetic,2646.0,48.388006
sic_10deg_synthetic.csv,sic_10deg_synthetic,2647.0,48.556206
sic_10deg_synthetic.csv,sic_10deg_synthetic,2648.0,48.722014
sic_10deg_synthetic.csv,sic_10deg_synthetic,2649.0,48.88533
sic_10deg_synthetic.csv,sic_10deg_synthetic,2650.0,49.046052
sic_10deg_synthetic.csv,sic_10deg_synthetic,2651.0,49.204084
sic_10deg_synthetic.csv,sic_10deg_synthetic,2652.0,49.359327
sic_10deg_synthetic.csv,sic_10deg_synthetic,2653.0,49.511689
sic_10deg_synthetic.csv,sic_10deg_synthetic,2654.0,49.661075
sic_10deg_synthetic.csv,sic_10deg_synthetic,2655.0,49.807395
sic_10deg_synthetic.csv,sic_10deg_synthetic,2656.0,49.950559
sic_10deg_synthetic.csv,sic_10deg_synthetic,2657.0,50.090481
sic_10deg_synthetic.csv,sic_10deg_synthetic,2658.0,50.227074
sic_10deg_synthetic.csv,sic_10deg_synthetic,2659.0,50.360257
sic_10deg_synthetic.csv,sic_10deg_synthetic,2660.0,50.489947
sic_10deg_synthetic.csv,sic_10deg_synthetic,2661.0,50.616066
sic_10deg_synthetic.csv,sic_10deg_synthetic,2662.0,50.738536
sic_10deg_synthetic.csv,sic_10deg_synthetic,2663.0,50.857284
sic_10deg_synthetic.csv,sic_10deg_synthetic,2664.0,50.972236
sic_10deg_synthetic.csv,sic_10deg_synthetic,2665.0,51.083323
sic_10deg_synthetic.csv,sic_10deg_synthetic,2666.0,51.190476
sic_10deg_synthetic.csv,sic_10deg_synthetic,2667.0,51.293631
sic_10deg_synthetic.csv,sic_10deg_synthetic,2668.0,51.392723
sic_10deg_synthetic.csv,sic_10deg_synthetic,2669.0,51.487692
sic_10deg_synthetic.csv,sic_10deg_synthetic,2670.0,51.578481
sic_10deg_synthetic.csv,sic_10deg_synthetic,2671.0,51.665032
sic_10deg_synthetic.csv,sic_10deg_synthetic,2672.0,51.747294
sic_10deg_synthetic.csv,sic_10deg_synthetic,2673.0,51.825214
sic_10deg_synthetic.csv,sic_10deg_synthetic,2674.0,51.898745
sic_10deg_synthetic.csv,sic_10deg_synthetic,2675.0,51.967841
sic_10deg_synthetic.csv,sic_10deg_synthetic,2676.0,52.032459
sic_10deg_synthetic.csv,sic_10deg_synthetic,2677.0,52.092559
sic_10deg_synthetic.csv,sic_10deg_synthetic,2678.0,52.148103
sic_10deg_synthetic.csv,sic_10deg_synthetic,2679.0,52.199056
sic_10deg_synthetic.csv,sic_10deg_synthetic,2680.0,52.245386
sic_10deg_synthetic.csv,sic_10deg_synthetic,2681.0,52.287062
sic_10deg_synthetic.csv,sic_10deg_synthetic,2682.0,52.324059
sic_10deg_synthetic.csv,sic_10deg_synthetic,2683.0,52.356351
sic_10deg_synthetic.csv,sic_10deg_synthetic,2684.0,52.383918
sic_10deg_synthetic.csv,sic_10deg_synthetic,2685.0,52.406741
sic_10deg_synthetic.csv,sic_10deg_synthetic,2686.0,52.424804
sic_10deg_synthetic.csv,sic_10deg_synthetic,2687.0,52.438094
sic_10deg_synthetic.csv,sic_10deg_synthetic,2688.0,52.446602
sic_10deg_synthetic.csv,sic_10deg_synthetic,2689.0,52.450319
sic_10deg_synthetic.csv,sic_10deg_synthetic,2690.0,52.449241
sic_10deg_synthetic.csv,sic_10deg_synthetic,2691.0,52.443367
sic_10deg_synthetic.csv,sic_10deg_synthetic,2692.0,52.432698
sic_10deg_synthetic.csv,sic_10deg_synthetic,2693.0,52.417237
sic_10deg_synthetic.csv,sic_10deg_synthetic,2694.0,52.396993
sic_10deg_synthetic.csv,sic_10deg_synthetic,2695.0,52.371973
sic_10deg_synthetic.csv,sic_10deg_synthetic,2696.0,52.342192
sic_10deg_synthetic.csv,sic_10deg_synthetic,2697.0,52.307665
sic_10deg_synthetic.csv,sic_10deg_synthetic,2698.0,52.26841
sic_10deg_synthetic.csv,sic_10deg_synthetic,2699.0,52.224448
sic_10deg_synthetic.csv,sic_10deg_synthetic,2700.0,52.175803
sic_10deg_synthetic.csv,sic_10deg_synthetic,2701.0,52.122502
sic_10deg_synthetic.csv,sic_10deg_synthetic,2702.0,52.064575
sic_10deg_synthetic.csv,sic_10deg_synthetic,2703.0,52.002054
sic_10deg_synthetic.csv,sic_10deg_synthetic,2704.0,51.934975
sic_10deg_synthetic.csv,sic_10deg_synthetic,2705.0,51.863375
sic_10deg_synthetic.csv,sic_10deg_synthetic,2706.0,51.787296
sic_10deg_synthetic.csv,sic_10deg_synthetic,2707.0,51.706782
sic_10deg_synthetic.csv,sic_10deg_synthetic,2708.0,51.621878
sic_10deg_synthetic.csv,sic_10deg_synthetic,2709.0,51.532634
sic_10deg_synthetic.csv,sic_10deg_synthetic,2710.0,51.439102
sic_10deg_synthetic.csv,sic_10deg_synthetic,2711.0,51.341336
sic_10deg_synthetic.csv,sic_10deg_synthetic,2712.0,51.239393
sic_10deg_synthetic.csv,sic_10deg_synthetic,2713.0,51.133333
sic_10deg_synthetic.csv,sic_10deg_synthetic,2714.0,51.02322
sic_10deg_synthetic.csv,sic_10deg_synthetic,2715.0,50.909117
sic_10deg_synthetic.csv,sic_10deg_synthetic,2716.0,50.791092
sic_10deg_synthetic.csv,sic_10deg_synthetic,2717.0,50.669215
sic_10deg_synthetic.csv,sic_10deg_synthetic,2718.0,50.54356
sic_10deg_synthetic.csv,sic_10deg_synthetic,2719.0,50.414201
sic_10deg_synthetic.csv,sic_10deg_synthetic,2720.0,50.281215
sic_10deg_synthetic.csv,sic_10deg_synthetic,2721.0,50.144683
sic_10deg_synthetic.csv,sic_10deg_synthetic,2722.0,50.004687
sic_10deg_synthetic.csv,sic_10deg_synthetic,2723.0,49.86131
sic_10deg_synthetic.csv,sic_10deg_synthetic,2724.0,49.714641
sic_10deg_synthetic.csv,sic_10deg_synthetic,2725.0,49.564768
sic_10deg_synthetic.csv,sic_10deg_synthetic,2726.0,49.411782
sic_10deg_synthetic.csv,sic_10deg_synthetic,2727.0,49.255776
sic_10deg_synthetic.csv,sic_10deg_synthetic,2728.0,49.096847
sic_10deg_synthetic.csv,sic_10deg_synthetic,2729.0,48.935091
sic_10deg_synthetic.csv,sic_10deg_synthetic,2730.0,48.770608
sic_10deg_synthetic.csv,sic_10deg_synthetic,2731.0,48.603499
sic_10deg_synthetic.csv,sic_10deg_synthetic,2732.0,48.433867
sic_10deg_synthetic.csv,sic_10deg_synthetic,2733.0,48.261818
sic_10deg_synthetic.csv,sic_10deg_synthetic,2734.0,48.087459
sic_10deg_synthetic.csv,sic_10deg_synthetic,2735.0,47.910897
sic_10deg_synthetic.csv,sic_10deg_synthetic,2736.0,47.732243
sic_10deg_synthetic.csv,sic_10deg_synthetic,2737.0,47.55161
sic_10deg_synthetic.csv,sic_10deg_synthetic,2738.0,47.369109
sic_10deg_synthetic.csv,sic_10deg_synthetic,2739.0,47.184856
sic_10deg_synthetic.csv,sic_10deg_synthetic,2740.0,46.998968
sic_10deg_synthetic.csv,sic_10deg_synthetic,2741.0,46.811561
sic_10deg_synthetic.csv,sic_10deg_synthetic,2742.0,46.622755
sic_10deg_synthetic.csv,sic_10deg_synthetic,2743.0,46.432669
sic_10deg_synthetic.csv,sic_10deg_synthetic,2744.0,46.241424
sic_10deg_synthetic.csv,sic_10deg_synthetic,2745.0,46.049143
sic_10deg_synthetic.csv,sic_10deg_synthetic,2746.0,45.855949
sic_10deg_synthetic.csv,sic_10deg_synthetic,2747.0,45.661965
sic_10deg_synthetic.csv,sic_10deg_synthetic,2748.0,45.467317
sic_10deg_synthetic.csv,sic_10deg_synthetic,2749.0,45.27213
sic_10deg_synthetic.csv,sic_10deg_synthetic,2750.0,45.076531
sic_10deg_synthetic.csv,sic_10deg_synthetic,2751.0,44.880645
sic_10deg_synthetic.csv,sic_10deg_synthetic,2752.0,44.684602
sic_10deg_synthetic.csv,sic_10deg_synthetic,2753.0,44.488529
sic_10deg_synthetic.csv,sic_10deg_synthetic,2754.0,44.292553
sic_10deg_synthetic.csv,sic_10deg_synthetic,2755.0,44.096804
